year,semester,Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
2015,fall,Business,ACCTG,1,NAULT W H,11,10,3,,4,,,,,10,,38
2015,fall,Business,ACCTG,1,RESNICK W J,22,10,2,,,,,,,9,,43
2015,fall,Business,ACCTG,1,RESNICK W J,20,8,4,,1,,,,,6,,39
2015,fall,Business,ACCTG,1,PLATZ W A,6,11,8,1,3,,,,,9,,38
2015,fall,Business,ACCTG,1,FITZGERALD R L,4,6,4,3,5,,,,,11,,33
2015,fall,Business,ACCTG,1,KIM J S,8,10,5,1,5,,,,,12,,41
2015,fall,Business,ACCTG,1,ANDRE J M,6,6,7,,2,,,,,17,,38
2015,fall,Business,ACCTG,1,KNIGHT R B,11,3,5,3,6,,,,,13,,41
2015,fall,Business,ACCTG,1,RUBIO C,2,9,1,1,3,,,2,,32,,50
2015,fall,Business,ACCTG,1,HALLIDAY P D,6,6,9,3,4,,,,,9,,37
2015,fall,Business,ACCTG,1,HICKS L E,16,6,8,2,7,,,,,6,,45
2015,fall,Business,ACCTG,1,RESNICK W J,11,8,6,3,7,,,,,13,,48
2015,fall,Business,ACCTG,1,HALLIDAY P D,12,8,8,3,2,,,,,10,,43
2015,fall,Business,ACCTG,1,SCHRADER E,20,9,3,1,5,,,,,1,,39
2015,fall,Business,ACCTG,1,MARES S,6,10,3,3,12,,,,,5,,39
2015,fall,Business,ACCTG,1,MAIER L S,20,9,6,2,4,,,,,3,,44
2015,fall,Business,ACCTG,1,SCHRADER E,26,7,4,1,2,,,,,2,,42
2015,fall,Business,ACCTG,1,KNIGHT R B,14,9,7,4,3,,,,,11,,48
2015,fall,Business,ACCTG,1,TRIPPETTI V J,10,12,9,2,5,,,,,7,,45
2015,fall,Business,ACCTG,1,NAULT W H,5,5,5,4,12,,,,,15,,46
2015,fall,Business,ACCTG,1,DEMETRE N J,12,7,9,3,3,,,,,13,,47
2015,fall,Business,ACCTG,1,PLATZ W A,4,7,6,6,9,,,,,11,,43
2015,fall,Business,ACCTG,2,ARAKELIAN A,22,7,,,2,,,,,6,,37
2015,fall,Business,ACCTG,2,DANIEL C,1,3,5,2,2,,,,,8,,21
2015,fall,Business,ACCTG,2,DILIBERTI D M,9,7,5,2,6,,,,,1,,30
2015,fall,Business,ACCTG,2,TRIPPETTI V J,7,15,10,1,2,,,,,8,,43
2015,fall,Business,ACCTG,2,KIM J S,13,10,5,,1,,,,1,8,,38
2015,fall,Business,ACCTG,2,HAIG J,4,4,1,4,1,,,,,6,,20
2015,fall,Business,ACCTG,2,HANSON M P,18,10,4,,,,,,,15,,47
2015,fall,Business,ACCTG,2,LIM WIN Y,9,7,4,,,,,,,6,,26
2015,fall,Business,ACCTG,2,ARAKELIAN A,29,3,4,1,4,,,,,3,,44
2015,fall,Business,ACCTG,2,ANDRE J M,13,9,3,2,1,,,,,5,,33
2015,fall,Business,ACCTG,2,RUBIO C,6,13,6,2,,,,,,6,,33
2015,fall,Business,ACCTG,2,MOORE E K,21,13,6,1,1,,,,,2,,44
2015,fall,Business,ACCTG,2,LU M,23,14,3,1,3,,,,,3,,47
2015,fall,Business,ACCTG,2,BERNSTEIN T D,22,9,9,2,,,,,,5,,47
2015,fall,Business,ACCTG,2,DANIEL C,1,2,,2,4,,,,,8,,17
2015,fall,Business,ACCTG,6,HUANG AI M,6,13,3,3,2,,,,,4,,31
2015,fall,Business,ACCTG,7,HUANG AI M,5,7,6,1,,,,1,,5,,25
2015,fall,Business,ACCTG,9A,BERNSTEIN T D,12,21,6,,,,,,1,3,,43
2015,fall,Business,ACCTG,9A,BERNSTEIN T D,14,19,3,,,,,,,1,,37
2015,fall,Business,ACCTG,10A,LU M,10,4,2,1,1,,,,,4,,22
2015,fall,Business,ACCTG,10A,LU M,6,6,1,,1,,,,,2,,16
2015,fall,Business,ACCTG,10A,LU M,12,7,2,2,,,,,1,4,,28
2015,fall,Business,ACCTG,10B,LU M,10,8,3,,1,,,,,3,,25
2015,fall,Business,ACCTG,10B,LU M,5,4,3,,,,,,,6,,18
2015,fall,Business,ACCTG,10B,CARBALLO P S,,4,3,1,11,,,1,,7,,27
2015,fall,Business,ACCTG,10C,CARBALLO P S,3,4,7,2,1,,,,,1,,18
2015,fall,Business,ACCTG,10C,HAIG J,,2,1,,3,,,,,14,,20
2015,fall,Business,ACCTG,11,CARBALLO P S,12,8,4,2,,,,,,4,,30
2015,fall,Business,ACCTG,12,HANSON M P,9,11,4,,,,,,,6,,30
2015,fall,Business,ACCTG,13,RESNICK W J,17,7,1,,,,,,,2,,27
2015,fall,Business,ACCTG,15,RUBIO C,4,13,6,2,3,,,,,2,,30
2015,fall,Business,ACCTG,16,RUBIO C,2,5,2,,,,,,,1,,10
2015,fall,Business,ACCTG,16,RUBIO C,5,12,6,,1,,,,1,9,,34
2015,fall,Business,ACCTG,21,BARNEY S D,3,3,1,,1,,,,1,,,9
2015,fall,Business,ACCTG,22,SCHRADER E,18,3,2,1,3,,,,,6,,33
2015,fall,Business,ACCTG,26,NASSER D M,2,,2,,,,,,,,,4
2015,fall,Business,ACCTG,27,HALLIDAY-ROBERT CA E,8,14,2,,1,,,,2,2,,29
2015,fall,Business,ACCTG,31A,VALDIVIA O,16,7,5,1,,,,,1,1,,31
2015,fall,Business,ACCTG,31B,VALDIVIA O,12,7,1,1,,,,,1,7,,29
2015,fall,Business,ACCTG,45,EVERETT K M,9,3,4,2,1,,,,,2,,21
2015,fall,Business,ACCTG,45,RESNICK W J,12,4,3,,2,,,,1,2,,24
2015,fall,Business,BUS,1,SHISHIDO K M,14,13,3,,5,,,,,10,,45
2015,fall,Business,BUS,1,SHISHIDO K M,13,8,2,2,,,,1,,14,,40
2015,fall,Business,BUS,1,MANDELBAUM A B,17,4,1,2,16,,,,,3,,43
2015,fall,Business,BUS,1,VEAS S,43,3,2,,,,,,,1,,49
2015,fall,Business,BUS,1,RODRIGUEZ K P,6,3,5,3,6,,,,,11,,34
2015,fall,Business,BUS,1,KELLY MARCELLA A,17,6,5,1,1,,,,,7,,37
2015,fall,Business,BUS,1,KELLY MARCELLA A,17,11,12,2,4,,,,,2,,48
2015,fall,Business,BUS,1,MANDELBAUM A B,9,3,5,4,14,,,1,,5,,41
2015,fall,Business,BUS,1,ROPER-CONLEY C,9,17,7,3,2,,3,,,7,,48
2015,fall,Business,BUS,1,VEAS S,48,1,1,,,,,,,1,,51
2015,fall,Business,BUS,1,OLIVERI J S,9,8,4,1,7,,,,,10,,39
2015,fall,Business,BUS,1,ROPER-CONLEY C,7,14,10,5,10,,10,,,8,,64
2015,fall,Business,BUS,1,SABOLIC P C,15,20,3,,2,,,,,3,,43
2015,fall,Business,BUS,1,ROPER-CONLEY C,1,12,12,2,2,,4,,,5,,38
2015,fall,Business,BUS,1,SEDKY S M,25,7,4,2,3,,,,,4,,45
2015,fall,Business,BUS,1,ROCKWELL C,9,4,6,2,7,,,,,12,,40
2015,fall,Business,BUS,1,SEDKY S M,17,12,8,4,2,,,,,,,43
2015,fall,Business,BUS,1,ROCKWELL C,10,9,3,5,7,,,,,11,,45
2015,fall,Business,BUS,1,KELLY MARCELLA A,17,13,6,1,5,,,,,4,,46
2015,fall,Business,BUS,1,PAIK R,4,12,6,3,4,,,,,3,,32
2015,fall,Business,BUS,1,KELLY MARCELLA A,17,10,6,1,6,,,,,2,,42
2015,fall,Business,BUS,5,KLUGMAN E B,9,7,10,1,1,,,,,5,,33
2015,fall,Business,BUS,5,KHALIL N,9,7,6,1,5,,,,,7,,35
2015,fall,Business,BUS,5,HALLIDAY-ROBERT CA E,9,5,6,2,8,,,,,5,,35
2015,fall,Business,BUS,5,SINDELL S M,3,9,10,,4,,,,,5,,31
2015,fall,Business,BUS,5,KLUGMAN E B,12,7,5,2,5,,,,,10,,41
2015,fall,Business,BUS,5,NASSER D M,9,10,6,2,3,,,,,,,30
2015,fall,Business,BUS,5,NASSER D M,19,12,11,2,1,,,,,1,,46
2015,fall,Business,BUS,5,NASSER D M,16,12,12,3,3,,,,,,,46
2015,fall,Business,BUS,5,RADOS-CLOKE A,9,13,20,5,2,,,,,2,,51
2015,fall,Business,BUS,5,NASSER D M,23,12,9,,1,,,,,1,,46
2015,fall,Business,BUS,5,RADOS-CLOKE A,13,14,9,1,3,,,,,8,,48
2015,fall,Business,BUS,5,RADOS-CLOKE A,10,8,13,5,,,,,,12,,48
2015,fall,Business,BUS,5,DOWNS J M,3,2,8,11,11,,,,,5,,40
2015,fall,Business,BUS,5,KLUGMAN E B,4,10,9,4,1,,,,,9,,37
2015,fall,Business,BUS,6,HALLIDAY-ROBERT CA E,8,11,8,,3,,,,,1,,31
2015,fall,Business,BUS,6,NASSER D M,12,9,6,2,,,,,,2,,31
2015,fall,Business,BUS,11,MARGOLIS D L,14,9,1,2,6,,,,1,10,,43
2015,fall,Business,BUS,20,SABOLIC P C,4,17,8,,6,,,,,2,,37
2015,fall,Business,BUS,20,SABOLIC P C,4,17,14,1,7,,1,,,4,,48
2015,fall,Business,BUS,20,KELLY MARCELLA A,22,7,9,1,2,,,,,3,,44
2015,fall,Business,BUS,20,SEDKY S M,15,6,3,1,5,,,1,,5,,36
2015,fall,Business,BUS,20,VEAS S,20,7,1,,6,,,,,5,,39
2015,fall,Business,BUS,20,VEAS S,14,8,2,1,3,,1,,,7,,36
2015,fall,Business,BUS,20,OLIVERI J S,9,7,7,,5,,,,,8,,36
2015,fall,Business,BUS,20,PACCIORETTI T S,8,7,5,2,8,,,,,10,,40
2015,fall,Business,BUS,22,COPLEN J S,12,13,5,1,3,,,,,9,,43
2015,fall,Business,BUS,23,PACCIORETTI T S,25,9,2,,1,,,,,2,,39
2015,fall,Business,BUS,23,PACCIORETTI T S,23,7,4,1,3,,,,1,4,,43
2015,fall,Business,BUS,25,NALEPA L L,14,3,1,1,4,,,,,5,,28
2015,fall,Business,BUS,26,COPLEN J S,9,11,4,,3,,,,,2,,29
2015,fall,Business,BUS,28,WILLIAMS AY,17,7,,,,,,,,,,24
2015,fall,Business,BUS,31,PAIK R,2,7,3,2,5,,,,,2,,21
2015,fall,Business,BUS,31,PAIK R,5,4,3,1,3,,,,1,5,,22
2015,fall,Business,BUS,31,SANTILLANES A,1,3,7,3,3,,,,,4,,21
2015,fall,Business,BUS,32,SEDKY S M,14,9,2,1,1,,,,,3,,30
2015,fall,Business,BUS,32,WELTON M,15,9,3,,1,,,,,1,,29
2015,fall,Business,BUS,32,SOUCY S H,2,2,5,2,2,,,,,3,,16
2015,fall,Business,BUS,32,SOUCY S H,3,5,3,1,2,,,,,5,,19
2015,fall,Business,BUS,32,SOUCY S H,8,5,3,1,2,,,,,6,,25
2015,fall,Business,BUS,32,JUNG D,2,4,2,,2,,,,,10,,20
2015,fall,Business,BUS,32,JUNG D,,5,1,1,7,,,,,10,,24
2015,fall,Business,BUS,32,SEDKY S M,15,11,2,1,4,,,,,,,33
2015,fall,Business,BUS,32,MCCLUSKEY T,6,13,1,,3,,2,,,2,,27
2015,fall,Business,BUS,32,MCCLUSKEY T,6,6,2,4,7,,,1,,2,,28
2015,fall,Business,BUS,32,WELTON M,21,8,,1,,,,,,2,,32
2015,fall,Business,BUS,34,HAIG J D,23,5,5,,6,,,,,5,,44
2015,fall,Business,BUS,45,RESNICK W J,6,3,1,2,,,,,,3,,15
2015,fall,Business,BUS,45,EVERETT K M,3,1,3,1,4,,,,,5,,17
2015,fall,Business,BUS,45,HALLIDAY P D,6,7,4,4,10,,,,1,8,,40
2015,fall,Business,BUS,46,SHISHIDO K M,10,10,4,2,5,,,,,15,,46
2015,fall,Business,BUS,47,HALLIDAY P D,5,2,,,3,,,,,3,,13
2015,fall,Business,BUS,47,HALLIDAY P D,2,5,1,,,,,,,1,,9
2015,fall,Business,BUS,47,HALLIDAY P D,6,2,,,,,,,,1,,9
2015,fall,Business,BUS,50,ALEXANDER J S,4,10,6,1,3,,,,,12,,36
2015,fall,Business,BUS,50,ALEXANDER J S,3,2,6,,6,,,,1,3,,21
2015,fall,Business,BUS,51,WELTON M,10,6,,1,4,,1,,,3,,25
2015,fall,Business,BUS,52,MANDELBAUM A B,8,9,3,1,4,,,,,3,,28
2015,fall,Business,BUS,53,RODRIGUEZ K P,11,8,1,1,3,,1,,,7,,32
2015,fall,Business,BUS,62,BABCOCK L G,13,10,3,3,2,,,,,9,,40
2015,fall,Business,BUS,63,CLAUSEN A I,3,7,7,,6,,,1,,5,,29
2015,fall,Business,BUS,63,ALEXANDER J S,9,12,2,2,6,,,,,5,,36
2015,fall,Business,BUS,65,ROCKWELL C,8,10,3,4,11,,,,,9,,45
2015,fall,Business,BUS,80,RODRIGUEZ K P,13,3,1,2,5,,,,,9,,33
2015,fall,Business,BUS,81,SATTERLEE B C,9,8,1,1,5,,,,,7,,31
2015,fall,Business,COUNS,47,HALLIDAY P D,5,3,,,2,,,,1,2,,13
2015,fall,Business,COUNS,47,HALLIDAY P D,6,8,,,,,,,,,,14
2015,fall,Business,COUNS,47,HALLIDAY P D,5,3,1,,,,,,,2,,11
2015,fall,Communication,BUS,29,ADELMAN A,6,10,3,,,,,,,2,,21
2015,fall,Communication,BUS,33,ADELMAN A,1,12,4,,,,,,,2,,19
2015,fall,Communication,COM ST,9,MEGA M A,5,9,8,6,2,,,,,2,,32
2015,fall,Communication,COM ST,9,OGATA D K,33,9,,,,,4,,,2,,48
2015,fall,Communication,COM ST,9,RUH C,6,9,7,2,5,,,,,8,,37
2015,fall,Communication,COM ST,11,FARSCHMAN K V,8,14,1,,2,,1,1,,9,,36
2015,fall,Communication,COM ST,11,OGATA D K,46,14,2,,1,,3,,,2,,68
2015,fall,Communication,COM ST,11,PRESTON B L,25,9,,,,,,,,2,,36
2015,fall,Communication,COM ST,11,PRESTON B L,22,6,3,,,,,,1,3,,35
2015,fall,Communication,COM ST,11,MCNAMARA C V,4,12,11,1,8,,,,,3,,39
2015,fall,Communication,COM ST,11,FOX N M,6,12,7,1,5,,,,,1,,32
2015,fall,Communication,COM ST,11,FARSCHMAN K V,13,12,4,1,3,,,,,1,,34
2015,fall,Communication,COM ST,11,HOWARD B,9,24,2,2,,,,,,1,,38
2015,fall,Communication,COM ST,11,HOWARD D B,10,14,4,,4,,,,,4,,36
2015,fall,Communication,COM ST,11,HOWARD B,4,11,10,2,3,,,,2,4,,36
2015,fall,Communication,COM ST,11,JAMES M L,17,6,4,1,,,,,,5,,33
2015,fall,Communication,COM ST,11,HOWARD D B,11,11,5,,3,,,,1,4,,35
2015,fall,Communication,COM ST,11,PRESTON B L,18,11,6,,1,,,,,1,,37
2015,fall,Communication,COM ST,11,LEMONDS B W,8,11,1,,,,,,,6,,26
2015,fall,Communication,COM ST,11,FARSCHMAN K V,16,12,1,,1,,,,,4,,34
2015,fall,Communication,COM ST,11,HOWARD D B,12,10,4,,5,,,,,2,,33
2015,fall,Communication,COM ST,11,WARD M M,5,6,1,,5,,,,,5,,22
2015,fall,Communication,COM ST,11,FOX N M,8,6,10,1,3,,,,,5,,33
2015,fall,Communication,COM ST,11,JUNIUS J A,12,16,3,2,2,,,,,4,,39
2015,fall,Communication,COM ST,11,WHIDDEN A R,7,12,6,,,,1,,,3,,29
2015,fall,Communication,COM ST,11,MCNAMARA C V,5,12,17,,1,,,,,3,,38
2015,fall,Communication,COM ST,11,OGATA D K,30,11,,,2,,1,,,3,,47
2015,fall,Communication,COM ST,11,SILVERSTEIN A Y,13,12,2,,1,,,,,5,,33
2015,fall,Communication,COM ST,11,RUH C,10,7,6,,4,,,,,,,27
2015,fall,Communication,COM ST,11,KAHN R A,2,6,6,,3,,,,,10,,27
2015,fall,Communication,COM ST,11,MARTIN B S,15,9,1,1,,,,,,3,,29
2015,fall,Communication,COM ST,11,OGATA D K,52,7,,,,,1,,,,,60
2015,fall,Communication,COM ST,11,MARTIN B S,8,13,3,1,,,,,,6,,31
2015,fall,Communication,COM ST,11,ANDRADE L M,4,14,9,2,8,,,,,2,,39
2015,fall,Communication,COM ST,11,SHAFFER J M,2,13,9,3,,,,,,7,,34
2015,fall,Communication,COM ST,11,JUNIUS J A,5,11,8,4,3,,,,,6,,37
2015,fall,Communication,COM ST,11,MCNAMARA C V,4,18,6,,3,,,,,6,,37
2015,fall,Communication,COM ST,11,BROCCARD D,6,11,6,,2,,2,,,9,,36
2015,fall,Communication,COM ST,11,WHIDDEN A R,14,14,1,,2,,,,,2,,33
2015,fall,Communication,COM ST,11,SHAFFER J M,2,8,9,5,,,,,,11,,35
2015,fall,Communication,COM ST,11,BROWN N A,12,3,3,,1,,,,,10,,29
2015,fall,Communication,COM ST,11,JUNIUS J A,8,16,7,,1,,,,,6,,38
2015,fall,Communication,COM ST,11,BERMUDEZ JR N A,26,4,,,3,,,,,1,,34
2015,fall,Communication,COM ST,12,WHIDDEN A R,12,12,2,,,,,,1,5,,32
2015,fall,Communication,COM ST,14,FOX N M,5,6,5,1,6,,,,,2,,25
2015,fall,Communication,COM ST,16,ANDRADE L M,1,10,13,6,4,,,,,2,,36
2015,fall,Communication,COM ST,16,MEGA M A,13,10,4,1,,,,,,2,,30
2015,fall,Communication,COM ST,16,GHARABIGHI A,21,4,,,,,,,,2,,27
2015,fall,Communication,COM ST,16,BROCCARD D,11,19,2,,,,,,,5,,37
2015,fall,Communication,COM ST,16,ANDRADE L M,3,15,7,3,4,,,,,,,32
2015,fall,Communication,COM ST,16,ANDRADE L M,4,15,7,2,2,,,,,2,,32
2015,fall,Communication,COM ST,21,ANDRADE L M,9,16,3,1,1,,,,,3,,33
2015,fall,Communication,COM ST,21,MATTHEWS N C,12,8,5,2,1,,,,,4,,32
2015,fall,Communication,COM ST,21,BROWN N A,9,10,7,1,2,,,,,4,,33
2015,fall,Communication,COM ST,21,BROWN N A,14,9,6,,3,,,,,,,32
2015,fall,Communication,COM ST,22,BROWN N A,14,2,2,,5,,,,,7,,30
2015,fall,Communication,COM ST,22,ANDRADE L M,7,3,2,,9,,,,,4,,25
2015,fall,Communication,COM ST,30,BROCCARD D,8,7,8,1,3,,,,,2,,29
2015,fall,Communication,COM ST,31,BROCCARD D,5,10,5,2,,,,,,3,,25
2015,fall,Communication,COM ST,35,GHARABIGHI A,20,5,3,1,,,,,,4,,33
2015,fall,Communication,COM ST,35,BERGSTROM L M,8,9,6,2,2,,,,,3,,30
2015,fall,Communication,COM ST,35,EVANS J D,19,7,1,,2,,,,,2,,31
2015,fall,Communication,COM ST,35,MEGA M A,5,12,6,6,1,,,,,2,,32
2015,fall,Communication,COM ST,35,BERMUDEZ JR N A,12,8,5,,2,,,,,2,,29
2015,fall,Communication,COM ST,35,WALKER D A,18,4,4,,,,,,,2,,28
2015,fall,Communication,COM ST,35,BROWN N A,10,7,4,,,,,,,1,,22
2015,fall,Communication,COM ST,35,BROWN N A,10,4,3,1,,,,,1,3,,22
2015,fall,Communication,COM ST,35,HOWARD B,5,16,4,2,2,,,,,4,,33
2015,fall,Communication,COM ST,35,GHARABIGHI A,10,7,2,,4,,,,,7,,30
2015,fall,Communication,COM ST,35,BROADY B L,19,5,4,3,2,,,,,2,,35
2015,fall,Communication,COM ST,35,BROADY B L,15,11,2,1,4,,,,,2,,35
2015,fall,Communication,COM ST,35,OGATA D K,40,9,2,,1,,3,,,2,,57
2015,fall,Communication,COM ST,35,SADEGHI-TABRIZI F,7,11,7,,1,,,,,5,,31
2015,fall,Communication,COM ST,35,EVANS J D,12,12,3,,2,,,,,1,,30
2015,fall,Communication,COM ST,35,BROADY B L,14,7,4,2,2,,,,,2,,31
2015,fall,Communication,COM ST,35,OGATA D K,35,10,1,,3,,3,,,1,,53
2015,fall,Communication,COM ST,35,JAMES M L,11,10,9,,4,,,,,3,,37
2015,fall,Communication,COM ST,36,BROCCARD D,5,14,6,2,7,,,,,2,,36
2015,fall,Communication,COM ST,37,PICARELLI R R,8,4,2,1,7,,,,,2,,24
2015,fall,Communication,COM ST,37,PICARELLI R R,6,6,3,1,5,,,,,8,,29
2015,fall,Communication,COM ST,37,MENJIVAR M I,19,8,2,1,1,,,,,1,,32
2015,fall,Communication,COM ST,37,SADEGHI-TABRIZI F,5,9,5,1,4,,,,,8,,32
2015,fall,Communication,COM ST,37,SHAFFER J M,5,12,5,4,3,,1,,,3,,33
2015,fall,Communication,FILM,1,SHAFFER J M,3,1,2,1,1,,,,1,1,,10
2015,fall,Communication,FILM,1,CRUM J,8,15,9,3,2,,,,,4,,41
2015,fall,Communication,FILM,1,LAFFEY S A,17,7,4,3,2,,,,,3,,36
2015,fall,Communication,FILM,1,BOLUS M P,16,10,6,,2,,,,,1,,35
2015,fall,Communication,FILM,1,LEECH M R,14,6,3,1,1,,,,,6,,31
2015,fall,Communication,FILM,1,HUNT S E,33,37,10,,4,,,,,10,,94
2015,fall,Communication,FILM,1,FLOOD S W,24,,,,1,,1,,,5,,31
2015,fall,Communication,FILM,1,EVANS J P,8,18,1,2,,,1,,1,9,,40
2015,fall,Communication,FILM,2,KANIN J D,11,20,1,2,,,,,1,3,,38
2015,fall,Communication,FILM,2,KANIN J D,14,18,1,2,,,1,,,3,,39
2015,fall,Communication,FILM,5,KANIN J D,9,7,3,3,2,,,,,7,,31
2015,fall,Communication,FILM,6,HUNT S E,12,21,3,,1,,,,,2,,39
2015,fall,Communication,FILM,7,CARRASCO S,15,14,,3,,,,,1,1,,34
2015,fall,Communication,FILM,8,KANIN J D,7,11,1,2,3,,,,,4,,28
2015,fall,Communication,FILM,8,ROSENBERG V L,22,,,,,,,,,5,,27
2015,fall,Communication,FILM,9,CARRASCO S,11,10,3,1,1,,,,,5,,31
2015,fall,Communication,FILM,9,LAFFEY S A,54,4,6,,2,,1,,2,9,,78
2015,fall,Communication,FILM,11,POIRIER N P,11,7,9,1,5,,,,,1,,34
2015,fall,Communication,FILM,20,BIRNBAUM M J,11,7,4,3,1,,,,,5,,31
2015,fall,Communication,FILM,20,MATTHEWS M N,23,4,3,,,,,,,3,,33
2015,fall,Communication,FILM,20,ROSENTHAL L,7,3,3,5,,,,,,5,,23
2015,fall,Communication,FILM,21,NOLAND G K,6,8,,,2,,,,,10,,26
2015,fall,Communication,FILM,30,DANIELS R,21,3,1,1,,,,,,10,,26
2015,fall,Communication,FILM,31,BIRNBAUM M J,18,9,4,,,,1,,,1,,33
2015,fall,Communication,FILM,31,BARTESAGHI S,20,5,2,,,,2,,,4,,33
2015,fall,Communication,FILM,32,BARTESAGHI S,32,,,,,,,,,,,32
2015,fall,Communication,FILM,32L,CARRASCO S,31,1,,,,,,,,,,32
2015,fall,Communication,FILM,33,CARRASCO S,18,2,,,,,,,,3,,23
2015,fall,Communication,FILM,33L,CARRASCO S,18,1,,,1,,,,,3,,23
2015,fall,Communication,FILM,40,CARRASCO S,12,14,2,2,,,,,,6,,36
2015,fall,Communication,FILM,40,SMITH C W,9,10,8,3,3,,,,,1,,34
2015,fall,Communication,FILM,50,SMITH C W,5,4,2,1,4,,1,,1,5,,23
2015,fall,Communication,FILM,90B,PLATT H H,,,,,,,,,5,1,,6
2015,fall,Communication,JOURN,1,BARTESAGHI S,7,1,3,,,,,,,7,,18
2015,fall,Communication,JOURN,1,RUBIN S M,9,1,6,2,1,,,,,1,,20
2015,fall,Communication,JOURN,1,STAMBLER L S,20,4,,,1,,,,,1,,26
2015,fall,Communication,JOURN,1,OBSATZ S B,3,1,2,,6,,,,,4,,16
2015,fall,Communication,JOURN,4A,RUBIN S M,2,1,3,2,4,,,,,,,12
2015,fall,Communication,JOURN,8,GIGGANS J H,7,6,3,5,,,,,1,2,,24
2015,fall,Communication,JOURN,8,STAMBLER L S,7,1,1,,,,,,,5,,14
2015,fall,Communication,JOURN,15,STAMBLER L S,5,2,2,3,3,,,,,4,,19
2015,fall,Communication,JOURN,16,RUBIN S M,7,9,4,1,4,,,,,4,,29
2015,fall,Communication,JOURN,17,RUBIN S M,2,,,,,,,,,,,2
2015,fall,Communication,JOURN,17,RUBIN S M,2,,,,,,,,,,,2
2015,fall,Communication,JOURN,21,RUBIN S M,1,1,,,2,,,,,1,,5
2015,fall,Communication,JOURN,22,BURKHART G J,3,,,,,,,,,1,,4
2015,fall,Communication,JOURN,43,ADELMAN A,4,10,,,2,,,,,,,16
2015,fall,Communication,MEDIA,1,BURKHART G J,12,8,1,,,,,,,1,,22
2015,fall,Communication,MEDIA,1,CONLEY T,17,4,9,,4,,,,,2,,36
2015,fall,Communication,MEDIA,1,MOVIUS L,2,10,4,9,1,,,,,5,,31
2015,fall,Communication,MEDIA,1,SIMMONS R D,22,4,6,1,1,,,,,1,,35
2015,fall,Communication,MEDIA,1,MOVIUS L,25,10,2,,1,,,,,1,,39
2015,fall,Communication,MEDIA,1,MOVIUS L,20,5,,,,,,,,4,,29
2015,fall,Communication,MEDIA,1,SAXON L N,24,2,2,1,1,,,,,1,,31
2015,fall,Communication,MEDIA,1,RAZ J G,3,10,6,5,1,,,,,5,,30
2015,fall,Communication,MEDIA,1,SIMMONS R D,8,8,2,,4,,,,1,7,,30
2015,fall,Communication,MEDIA,1,COLEMAN D,36,4,2,1,,,,,,,,43
2015,fall,Communication,MEDIA,1,OBSATZ S B,11,6,5,2,4,,,,,1,,29
2015,fall,Communication,MEDIA,1,DICKINSON L M,10,8,8,9,1,,,1,,4,,41
2015,fall,Communication,MEDIA,1,SIMMONS R D,16,4,4,,1,,,,,3,,28
2015,fall,Communication,MEDIA,1,BREWER S L,16,15,3,2,2,,,,,2,,40
2015,fall,Communication,MEDIA,1,RAZ J G,15,9,5,,1,,,,,4,,34
2015,fall,Communication,MEDIA,1,ROSENBERG V L,7,11,7,10,1,,,,,1,,37
2015,fall,Communication,MEDIA,1,CHARLES H E,10,12,3,,2,,,,,2,,29
2015,fall,Communication,MEDIA,1,DAVISON P R,8,15,10,2,,,,,,3,,38
2015,fall,Communication,MEDIA,1,MATTHEWS M N,26,4,2,,1,,,,,1,,34
2015,fall,Communication,MEDIA,1,BREWER S L,5,14,6,3,,,,,,3,,31
2015,fall,Communication,MEDIA,1,CHICAS H K,15,6,4,2,3,,,,,8,,38
2015,fall,Communication,MEDIA,1,BREWER S L,11,11,6,,3,,,,,3,,34
2015,fall,Communication,MEDIA,1,MOVIUS L,12,14,7,7,1,,,,,5,,46
2015,fall,Communication,MEDIA,1,MITCHELL S V,20,13,1,1,2,,,,,1,,38
2015,fall,Communication,MEDIA,1,CHEN A H,8,13,6,1,3,,,,,6,,37
2015,fall,Communication,MEDIA,1,MATTHEWS M N,12,5,12,2,,,,,,5,,36
2015,fall,Communication,MEDIA,1,BREWER S L,23,4,,,,,,,,1,,28
2015,fall,Communication,MEDIA,1,BREWINGTON R H,12,13,5,4,3,,1,,,1,,39
2015,fall,Communication,MEDIA,2,SCHOFIELD J E,7,6,8,2,5,,,,,2,,30
2015,fall,Communication,MEDIA,3,MOVIUS L,16,10,4,,1,,1,,1,1,,34
2015,fall,Communication,MEDIA,10,DICKINSON L M,13,5,1,2,,,,,1,7,,29
